Year,"Country of Asylum","Country of Origin","Country of Asylum ISO","Country of Origin ISO",Refugees,"Returned Refugees","Asylum Seekers",IDPs,"Returned IDPs",Stateless,HST,OOC
2019,"Rep. of Korea",Cameroon,KOR,CMR,20,0,269,0,0,0,0,0
2019,Liberia,Cameroon,LBR,CMR,5,0,0,0,0,0,0,0
2019,Lebanon,Cameroon,LBN,CMR,0,0,33,0,0,0,0,0
2019,Lithuania,Cameroon,LTU,CMR,5,0,0,0,0,0,0,0
2019,Luxembourg,Cameroon,LUX,CMR,10,0,35,0,0,0,0,0
2019,Mauritania,Cameroon,MRT,CMR,0,0,129,0,0,0,0,0
2019,Mexico,Cameroon,MEX,CMR,0,0,480,0,0,0,0,0
2019,Mali,Cameroon,MLI,CMR,5,0,7,0,0,0,0,0
2019,Malaysia,Cameroon,MYS,CMR,5,0,21,0,0,0,0,0
2019,Morocco,Cameroon,MAR,CMR,110,0,687,0,0,0,0,0
2019,Malta,Cameroon,MLT,CMR,10,0,12,0,0,0,0,0
2019,Namibia,Cameroon,NAM,CMR,20,0,14,0,0,0,0,0
2019,"Netherlands (Kingdom of the)",Cameroon,NLD,CMR,66,0,34,0,0,0,0,0
2019,Niger,Cameroon,NER,CMR,5,0,153,0,0,0,0,0
2019,Nigeria,Cameroon,NGA,CMR,52066,0,424,0,0,0,0,0
2019,Norway,Cameroon,NOR,CMR,24,0,10,0,0,0,0,0
2019,"New Zealand",Cameroon,NZL,CMR,5,0,0,0,0,0,0,0
2019,Panama,Cameroon,PAN,CMR,9,0,5,0,0,0,0,0
2019,Paraguay,Cameroon,PRY,CMR,0,0,5,0,0,0,0,0
2019,Peru,Cameroon,PER,CMR,20,0,0,0,0,0,0,0
2019,Philippines,Cameroon,PHL,CMR,24,0,37,0,0,0,0,0
2019,Poland,Cameroon,POL,CMR,11,0,0,0,0,0,0,0
2019,Portugal,Cameroon,PRT,CMR,15,0,21,0,0,0,0,0
2019,Romania,Cameroon,ROU,CMR,23,0,11,0,0,0,0,0
2019,"South Africa",Cameroon,ZAF,CMR,328,0,1983,0,0,0,0,0
2019,"Russian Federation",Cameroon,RUS,CMR,5,0,0,0,0,0,0,0
2019,Rwanda,Cameroon,RWA,CMR,0,0,5,0,0,0,0,0
2019,Senegal,Cameroon,SEN,CMR,0,0,27,0,0,0,0,0
2019,Somalia,Cameroon,SOM,CMR,5,0,0,0,0,0,0,0
2019,Spain,Cameroon,ESP,CMR,95,0,935,0,0,0,0,0
2019,"South Sudan",Cameroon,SSD,CMR,0,0,5,0,0,0,0,0
2019,Slovakia,Cameroon,SVK,CMR,9,0,0,0,0,0,0,0
2019,Slovenia,Cameroon,SVN,CMR,5,0,0,0,0,0,0,0
2019,Eswatini,Cameroon,SWZ,CMR,0,0,5,0,0,0,0,0
2019,Sweden,Cameroon,SWE,CMR,187,0,206,0,0,0,0,0
2019,Switzerland,Cameroon,CHE,CMR,181,0,59,0,0,0,0,0
2019,Thailand,Cameroon,THA,CMR,29,0,22,0,0,0,0,0
2019,Togo,Cameroon,TGO,CMR,7,0,9,0,0,0,0,0
2019,"Trinidad and Tobago",Cameroon,TTO,CMR,0,0,10,0,0,0,0,0
2019,Tunisia,Cameroon,TUN,CMR,5,0,36,0,0,0,0,0
2019,Uganda,Cameroon,UGA,CMR,5,0,0,0,0,0,0,0
2019,Ukraine,Cameroon,UKR,CMR,5,0,30,0,0,0,0,0
2019,Uruguay,Cameroon,URY,CMR,10,0,5,0,0,0,0,0
2019,"United States of America",Cameroon,USA,CMR,5000,0,5078,0,0,0,0,0
2019,Yemen,Cameroon,YEM,CMR,0,0,5,0,0,0,0,0
2019,Zambia,Cameroon,ZMB,CMR,5,0,21,0,0,0,0,0
2019,Zimbabwe,Cameroon,ZWE,CMR,0,0,7,0,0,0,0,0
2019,Algeria,Congo,DZA,COG,0,0,5,0,0,0,0,0
2019,Angola,Congo,AGO,COG,65,0,58,0,0,0,0,0
2019,Egypt,Congo,EGY,COG,13,0,20,0,0,0,0,0
2019,Australia,Congo,AUS,COG,7,0,55,0,0,0,0,0
2019,Austria,Congo,AUT,COG,110,0,11,0,0,0,0,0
2019,Belgium,Congo,BEL,COG,27,0,10,0,0,0,0,0
2019,Benin,Congo,BEN,COG,0,0,7,0,0,0,0,0
2019,"Burkina Faso",Congo,BFA,COG,28,0,0,0,0,0,0,0
2019,Brazil,Congo,BRA,COG,20,0,72,0,0,0,0,0
2019,Bulgaria,Congo,BGR,COG,9,0,0,0,0,0,0,0
2019,Canada,Congo,CAN,COG,259,0,199,0,0,0,0,0
2019,"Central African Rep.",Congo,CAF,COG,15,0,8,0,0,0,0,0
2019,Chad,Congo,TCD,COG,11,0,0,0,0,0,0,0
2019,Chile,Congo,CHL,COG,8,0,5,0,0,0,0,0
2019,Cameroon,Congo,CMR,COG,54,0,21,0,0,0,0,0
2019,Congo,Congo,COG,COG,0,0,0,134430,5312,0,0,30
2019,"Dem. Rep. of the Congo",Congo,COD,COG,649,5,19,0,0,0,0,0
2019,"Costa Rica",Congo,CRI,COG,0,0,57,0,0,0,0,0
2019,Cyprus,Congo,CYP,COG,10,0,60,0,0,0,0,0
2019,Denmark,Congo,DNK,COG,5,0,0,0,0,0,0,0
2019,Ecuador,Congo,ECU,COG,5,0,9,0,0,0,0,0
2019,Finland,Congo,FIN,COG,9,0,5,0,0,0,0,0
2019,France,Congo,FRA,COG,3678,0,1118,0,0,0,0,0
2019,Gabon,Congo,GAB,COG,67,0,0,0,0,0,0,0
2019,Gambia,Congo,GMB,COG,6,0,5,0,0,0,0,0
2019,"United Kingdom of Great Britain and Northern Ireland",Congo,GBR,COG,102,0,42,0,0,0,0,0
2019,Germany,Congo,DEU,COG,282,0,73,0,0,0,0,0
2019,Ghana,Congo,GHA,COG,7,0,7,0,0,0,0,0
2019,Greece,Congo,GRC,COG,128,0,103,0,0,0,0,0
2019,Guinea,Congo,GIN,COG,14,0,0,0,0,0,0,0
2019,"China, Hong Kong SAR",Congo,HKG,COG,5,0,0,0,0,0,0,0
2019,Croatia,Congo,HRV,COG,5,0,0,0,0,0,0,0
2019,Hungary,Congo,HUN,COG,13,0,0,0,0,0,0,0
2019,"Cote d'Ivoire",Congo,CIV,COG,78,0,0,0,0,0,0,0
2019,India,Congo,IND,COG,5,0,34,0,0,0,0,0
2019,Ireland,Congo,IRL,COG,14,0,5,0,0,0,0,0
2019,Israel,Congo,ISR,COG,0,0,30,0,0,0,0,0
2019,Italy,Congo,ITA,COG,421,0,0,0,0,0,0,0
2019,Kenya,Congo,KEN,COG,79,0,88,0,0,0,0,0
2019,"Rep. of Korea",Congo,KOR,COG,0,0,11,0,0,0,0,0
2019,Libya,Congo,LBY,COG,0,0,5,0,0,0,0,0
2019,Lebanon,Congo,LBN,COG,0,0,8,0,0,0,0,0
2019,Luxembourg,Congo,LUX,COG,5,0,0,0,0,0,0,0
2019,Mauritania,Congo,MRT,COG,9,0,18,0,0,0,0,0
2019,"North Macedonia",Congo,MKD,COG,5,0,0,0,0,0,0,0
2019,Mexico,Congo,MEX,COG,21,0,31,0,0,0,0,0
2019,Mali,Congo,MLI,COG,30,0,5,0,0,0,0,0
2019,Malaysia,Congo,MYS,COG,0,0,5,0,0,0,0,0
2019,Morocco,Congo,MAR,COG,18,0,45,0,0,0,0,0
2019,Mozambique,Congo,MOZ,COG,15,0,34,0,0,0,0,0
2019,Namibia,Congo,NAM,COG,5,0,5,0,0,0,0,7
2019,"Netherlands (Kingdom of the)",Congo,NLD,COG,375,0,31,0,0,0,0,0
2019,Niger,Congo,NER,COG,5,0,0,0,0,0,0,0
2019,Nigeria,Congo,NGA,COG,5,0,5,0,0,0,0,0
2019,Norway,Congo,NOR,COG,5,0,0,0,0,0,0,0
2019,Peru,Congo,PER,COG,0,0,9,0,0,0,0,0
2019,Poland,Congo,POL,COG,8,0,0,0,0,0,0,0
2019,Portugal,Congo,PRT,COG,9,0,5,0,0,0,0,0
2019,Romania,Congo,ROU,COG,6,0,0,0,0,0,0,0
2019,"South Africa",Congo,ZAF,COG,4552,0,8115,0,0,0,0,0
2019,"Russian Federation",Congo,RUS,COG,5,0,0,0,0,0,0,0
2019,Senegal,Congo,SEN,COG,0,0,86,0,0,0,0,0
2019,Spain,Congo,ESP,COG,42,0,80,0,0,0,0,0
2019,"Serbia and Kosovo: S/RES/1244 (1999)",Congo,SRB,COG,0,0,7,0,0,0,0,0
2019,Eswatini,Congo,SWZ,COG,23,0,96,0,0,0,0,0
2019,Sweden,Congo,SWE,COG,38,0,34,0,0,0,0,0
2019,Switzerland,Congo,CHE,COG,51,0,6,0,0,0,0,0
2019,"United Rep. of Tanzania",Congo,TZA,COG,5,0,0,0,0,0,0,0
2019,Togo,Congo,TGO,COG,30,0,20,0,0,0,0,0
2019,Uganda,Congo,UGA,COG,19,0,0,0,0,0,0,0
2019,Ukraine,Congo,UKR,COG,26,0,12,0,0,0,0,0
2019,Uruguay,Congo,URY,COG,5,0,0,0,0,0,0,0
2019,"United States of America",Congo,USA,COG,1186,0,428,0,0,0,0,0
2019,"Venezuela (Bolivarian Republic of)",Congo,VEN,COG,5,0,0,0,0,0,0,0
2019,Zambia,Congo,ZMB,COG,7,0,0,0,0,0,0,0
2019,Zimbabwe,Congo,ZWE,COG,20,0,0,0,0,0,0,0
2019,Algeria,"Dem. Rep. of the Congo",DZA,COD,59,0,104,0,0,0,0,0
2019,Angola,"Dem. Rep. of the Congo",AGO,COD,22905,18611,500,0,0,0,0,14
2019,Egypt,"Dem. Rep. of the Congo",EGY,COD,52,0,26,0,0,0,0,0
2019,Argentina,"Dem. Rep. of the Congo",ARG,COD,25,0,27,0,0,0,0,0
2019,Australia,"Dem. Rep. of the Congo",AUS,COD,63,0,15,0,0,0,0,0
2019,Austria,"Dem. Rep. of the Congo",AUT,COD,374,0,87,0,0,0,0,0
2019,Burundi,"Dem. Rep. of the Congo",BDI,COD,77807,1562,8204,0,0,0,0,57
2019,Belgium,"Dem. Rep. of the Congo",BEL,COD,1490,0,292,0,0,0,0,0
2019,Benin,"Dem. Rep. of the Congo",BEN,COD,11,0,29,0,0,0,0,0
2019,"Burkina Faso","Dem. Rep. of the Congo",BFA,COD,33,0,0,0,0,0,0,0
2019,Botswana,"Dem. Rep. of the Congo",BWA,COD,120,0,67,0,0,0,0,0
2019,Brazil,"Dem. Rep. of the Congo",BRA,COD,1636,0,2739,0,0,0,0,0
2019,Bulgaria,"Dem. Rep. of the Congo",BGR,COD,5,0,5,0,0,0,0,0
2019,Canada,"Dem. Rep. of the Congo",CAN,COD,1033,0,2368,0,0,0,0,0
2019,"Central African Rep.","Dem. Rep. of the Congo",CAF,COD,2529,0,242,0,0,0,0,0
2019,Chad,"Dem. Rep. of the Congo",TCD,COD,239,0,18,0,0,0,0,0
2019,China,"Dem. Rep. of the Congo",CHN,COD,10,0,18,0,0,0,0,0
2019,Chile,"Dem. Rep. of the Congo",CHL,COD,5,0,0,0,0,0,0,0
2019,Cameroon,"Dem. Rep. of the Congo",CMR,COD,521,11,203,0,0,0,0,0
2019,Congo,"Dem. Rep. of the Congo",COG,COD,9694,0,10018,0,0,0,0,946
2019,"Dem. Rep. of the Congo","Dem. Rep. of the Congo",COD,COD,0,0,0,5014253,2134349,0,0,0
2019,"Costa Rica","Dem. Rep. of the Congo",CRI,COD,12,0,41,0,0,0,0,0
2019,Cyprus,"Dem. Rep. of the Congo",CYP,COD,25,0,418,0,0,0,0,0
2019,Czechia,"Dem. Rep. of the Congo",CZE,COD,8,0,5,0,0,0,0,0
2019,Denmark,"Dem. Rep. of the Congo",DNK,COD,77,0,9,0,0,0,0,0
2019,Djibouti,"Dem. Rep. of the Congo",DJI,COD,0,0,5,0,0,0,0,0
2019,Ecuador,"Dem. Rep. of the Congo",ECU,COD,8,0,14,0,0,0,0,0
2019,Ethiopia,"Dem. Rep. of the Congo",ETH,COD,731,0,246,0,0,0,0,0
2019,Finland,"Dem. Rep. of the Congo",FIN,COD,127,0,36,0,0,0,0,0
2019,France,"Dem. Rep. of the Congo",FRA,COD,17512,0,3580,0,0,0,0,0
2019,Gabon,"Dem. Rep. of the Congo",GAB,COD,72,0,31,0,0,0,0,0
2019,Gambia,"Dem. Rep. of the Congo",GMB,COD,52,0,7,0,0,0,0,0
2019,"United Kingdom of Great Britain and Northern Ireland","Dem. Rep. of the Congo",GBR,COD,1067,0,229,0,0,0,0,0
2019,Georgia,"Dem. Rep. of the Congo",GEO,COD,5,0,5,0,0,0,0,0
2019,Germany,"Dem. Rep. of the Congo",DEU,COD,1650,0,655,0,0,0,0,0
2019,Ghana,"Dem. Rep. of the Congo",GHA,COD,46,0,26,0,0,0,0,0
2019,Greece,"Dem. Rep. of the Congo",GRC,COD,731,0,4041,0,0,0,0,0
2019,Guinea,"Dem. Rep. of the Congo",GIN,COD,39,0,7,0,0,0,0,0
2019,Croatia,"Dem. Rep. of the Congo",HRV,COD,5,0,0,0,0,0,0,0
2019,Hungary,"Dem. Rep. of the Congo",HUN,COD,24,0,0,0,0,0,0,0
2019,"Cote d'Ivoire","Dem. Rep. of the Congo",CIV,COD,134,0,17,0,0,0,0,0
2019,India,"Dem. Rep. of the Congo",IND,COD,42,0,48,0,0,0,0,0
2019,Indonesia,"Dem. Rep. of the Congo",IDN,COD,10,0,0,0,0,0,0,0
2019,Ireland,"Dem. Rep. of the Congo",IRL,COD,376,0,222,0,0,0,0,0
2019,Israel,"Dem. Rep. of the Congo",ISR,COD,210,0,209,0,0,0,0,0
2019,Italy,"Dem. Rep. of the Congo",ITA,COD,645,0,41,0,0,0,0,0
2019,Japan,"Dem. Rep. of the Congo",JPN,COD,20,0,0,0,0,0,0,0
2019,Kenya,"Dem. Rep. of the Congo",KEN,COD,28085,96,15492,0,0,0,0,0
2019,"Rep. of Korea","Dem. Rep. of the Congo",KOR,COD,61,0,38,0,0,0,0,0
2019,Liberia,"Dem. Rep. of the Congo",LBR,COD,20,0,6,0,0,0,0,0
2019,Libya,"Dem. Rep. of the Congo",LBY,COD,0,0,5,0,0,0,0,0
2019,Lebanon,"Dem. Rep. of the Congo",LBN,COD,0,0,5,0,0,0,0,0
2019,Lesotho,"Dem. Rep. of the Congo",LSO,COD,92,0,61,0,0,0,0,0
2019,Liechtenstein,"Dem. Rep. of the Congo",LIE,COD,6,0,0,0,0,0,0,0
2019,Luxembourg,"Dem. Rep. of the Congo",LUX,COD,38,0,10,0,0,0,0,0
2019,Madagascar,"Dem. Rep. of the Congo",MDG,COD,13,0,0,0,0,0,0,0
2019,Mauritania,"Dem. Rep. of the Congo",MRT,COD,32,0,28,0,0,0,0,0
2019,Mexico,"Dem. Rep. of the Congo",MEX,COD,62,0,222,0,0,0,0,0
2019,Mali,"Dem. Rep. of the Congo",MLI,COD,271,0,60,0,0,0,0,0
2019,Malaysia,"Dem. Rep. of the Congo",MYS,COD,0,0,7,0,0,0,0,0
2019,Malawi,"Dem. Rep. of the Congo",MWI,COD,9264,0,18509,0,0,0,0,5
2019,Morocco,"Dem. Rep. of the Congo",MAR,COD,172,0,112,0,0,0,0,0
2019,Mozambique,"Dem. Rep. of the Congo",MOZ,COD,2934,0,6786,0,0,0,0,0
2019,Malta,"Dem. Rep. of the Congo",MLT,COD,5,0,0,0,0,0,0,0
2019,Mauritius,"Dem. Rep. of the Congo",MUS,COD,10,0,0,0,0,0,0,0
2019,Namibia,"Dem. Rep. of the Congo",NAM,COD,2685,6,1649,0,0,0,0,0
2019,"Netherlands (Kingdom of the)","Dem. Rep. of the Congo",NLD,COD,147,0,10,0,0,0,0,0
2019,Niger,"Dem. Rep. of the Congo",NER,COD,80,0,19,0,0,0,0,0
2019,Nigeria,"Dem. Rep. of the Congo",NGA,COD,635,0,114,0,0,0,0,0
2019,Norway,"Dem. Rep. of the Congo",NOR,COD,154,0,0,0,0,0,0,0
2019,"New Zealand","Dem. Rep. of the Congo",NZL,COD,5,0,0,0,0,0,0,0
2019,Panama,"Dem. Rep. of the Congo",PAN,COD,5,0,0,0,0,0,0,0
2019,Peru,"Dem. Rep. of the Congo",PER,COD,8,0,0,0,0,0,0,0
2019,Philippines,"Dem. Rep. of the Congo",PHL,COD,9,0,5,0,0,0,0,0
2019,Poland,"Dem. Rep. of the Congo",POL,COD,6,0,0,0,0,0,0,0
2019,Portugal,"Dem. Rep. of the Congo",PRT,COD,55,0,36,0,0,0,0,0
2019,Romania,"Dem. Rep. of the Congo",ROU,COD,21,0,5,0,0,0,0,0
2019,"South Africa","Dem. Rep. of the Congo",ZAF,COD,23160,102,36120,0,0,0,0,0
2019,"Russian Federation","Dem. Rep. of the Congo",RUS,COD,5,5,5,0,0,0,0,0
2019,Rwanda,"Dem. Rep. of the Congo",RWA,COD,73408,0,228,0,0,0,0,2630
2019,Senegal,"Dem. Rep. of the Congo",SEN,COD,11,0,185,0,0,0,0,0
2019,Spain,"Dem. Rep. of the Congo",ESP,COD,50,0,280,0,0,0,0,0
2019,"Serbia and Kosovo: S/RES/1244 (1999)","Dem. Rep. of the Congo",SRB,COD,0,0,5,0,0,0,0,0
2019,"South Sudan","Dem. Rep. of the Congo",SSD,COD,16343,0,7,0,0,0,0,0
2019,Slovakia,"Dem. Rep. of the Congo",SVK,COD,16,0,0,0,0,0,0,0
2019,Slovenia,"Dem. Rep. of the Congo",SVN,COD,6,0,0,0,0,0,0,0
2019,Eswatini,"Dem. Rep. of the Congo",SWZ,COD,401,0,284,0,0,0,0,0
2019,Sweden,"Dem. Rep. of the Congo",SWE,COD,875,0,113,0,0,0,0,0
2019,Switzerland,"Dem. Rep. of the Congo",CHE,COD,1231,0,122,0,0,0,0,0
2019,"United Rep. of Tanzania","Dem. Rep. of the Congo",TZA,COD,49672,1482,17375,0,0,0,0,8840
2019,Thailand,"Dem. Rep. of the Congo",THA,COD,19,0,0,0,0,0,0,0
2019,Togo,"Dem. Rep. of the Congo",TGO,COD,101,0,84,0,0,0,0,0
2019,Tunisia,"Dem. Rep. of the Congo",TUN,COD,0,0,36,0,0,0,0,0
2019,Uganda,"Dem. Rep. of the Congo",UGA,COD,394037,1961,3601,0,0,0,0,0
2019,Ukraine,"Dem. Rep. of the Congo",UKR,COD,26,0,37,0,0,0,0,0
2019,"United States of America","Dem. Rep. of the Congo",USA,COD,1448,0,2912,0,0,0,0,0
2019,Yemen,"Dem. Rep. of the Congo",YEM,COD,0,0,5,0,0,0,0,0
2019,Zambia,"Dem. Rep. of the Congo",ZMB,COD,47568,24,3093,0,0,0,0,0
2019,Zimbabwe,"Dem. Rep. of the Congo",ZWE,COD,7483,0,2977,0,0,0,0,636
2019,Canada,Comoros,CAN,COM,5,0,5,0,0,0,0,0
2019,Cyprus,Comoros,CYP,COM,0,0,5,0,0,0,0,0
2019,France,Comoros,FRA,COM,627,0,1037,0,0,0,0,0
2019,"United Kingdom of Great Britain and Northern Ireland",Comoros,GBR,COM,5,0,0,0,0,0,0,0
2019,Germany,Comoros,DEU,COM,0,0,13,0,0,0,0,0
2019,Greece,Comoros,GRC,COM,6,0,11,0,0,0,0,0
2019,Italy,Comoros,ITA,COM,0,0,6,0,0,0,0,0
2019,Jordan,Comoros,JOR,COM,0,0,5,0,0,0,0,0
2019,Mozambique,Comoros,MOZ,COM,0,0,347,0,0,0,0,0
2019,Romania,Comoros,ROU,COM,5,0,0,0,0,0,0,0
2019,"South Africa",Comoros,ZAF,COM,0,0,20,0,0,0,0,0
2019,Sweden,Comoros,SWE,COM,5,0,0,0,0,0,0,0
2019,"United States of America",Comoros,USA,COM,5,0,10,0,0,0,0,0
2019,Aruba,Colombia,ABW,COL,0,0,8,0,0,0,0,0
2019,Argentina,Colombia,ARG,COL,558,0,191,0,0,0,0,0
2019,Australia,Colombia,AUS,COL,102,0,243,0,0,0,0,0
2019,Austria,Colombia,AUT,COL,0,0,11,0,0,0,0,0
2019,Belgium,Colombia,BEL,COL,73,0,124,0,0,0,0,0
2019,Bahamas,Colombia,BHS,COL,5,0,0,0,0,0,0,0
2019,"Bolivia (Plurinational State of)",Colombia,BOL,COL,201,0,7,0,0,0,0,0
2019,Brazil,Colombia,BRA,COL,1295,0,1835,0,0,0,0,0
2019,Canada,Colombia,CAN,COL,4982,0,4801,0,0,0,0,0
2019,Chile,Colombia,CHL,COL,1227,0,3864,0,0,0,0,0
2019,Colombia,Colombia,COL,COL,0,0,0,7976412,0,0,0,400000
2019,"Costa Rica",Colombia,CRI,COL,2325,0,1338,0,0,0,0,0
2019,"Curacao ",Colombia,CUW,COL,28,0,49,0,0,0,0,0
2019,Denmark,Colombia,DNK,COL,5,0,30,0,0,0,0,0
2019,"Dominican Rep.",Colombia,DOM,COL,0,0,10,0,0,0,0,0
2019,Ecuador,Colombia,ECU,COL,102928,0,9918,0,0,0,0,0
2019,Finland,Colombia,FIN,COL,0,0,19,0,0,0,0,0
2019,France,Colombia,FRA,COL,587,0,454,0,0,0,0,0
2019,"United Kingdom of Great Britain and Northern Ireland",Colombia,GBR,COL,24,0,61,0,0,0,0,0
2019,Germany,Colombia,DEU,COL,69,0,579,0,0,0,0,0
2019,Greece,Colombia,GRC,COL,0,0,5,0,0,0,0,0
2019,Guatemala,Colombia,GTM,COL,8,0,8,0,0,0,0,0
2019,Iceland,Colombia,ISL,COL,0,0,5,0,0,0,0,0
2019,Israel,Colombia,ISR,COL,0,0,284,0,0,0,0,0
2019,Italy,Colombia,ITA,COL,690,0,466,0,0,0,0,0
2019,"Rep. of Korea",Colombia,KOR,COL,0,0,10,0,0,0,0,0
2019,Luxembourg,Colombia,LUX,COL,0,0,10,0,0,0,0,0
2019,Mexico,Colombia,MEX,COL,351,0,628,0,0,0,0,0
2019,Malta,Colombia,MLT,COL,0,0,12,0,0,0,0,0
2019,"Netherlands (Kingdom of the)",Colombia,NLD,COL,19,0,146,0,0,0,0,0
2019,Nicaragua,Colombia,NIC,COL,6,0,0,0,0,0,0,0
2019,Norway,Colombia,NOR,COL,12,0,26,0,0,0,0,0
2019,"New Zealand",Colombia,NZL,COL,30,0,10,0,0,0,0,0
2019,Panama,Colombia,PAN,COL,1702,0,1897,0,0,0,0,0
2019,Paraguay,Colombia,PRY,COL,17,0,18,0,0,0,0,0
2019,Peru,Colombia,PER,COL,705,0,1230,0,0,0,0,0
2019,Portugal,Colombia,PRT,COL,45,0,17,0,0,0,0,0
2019,"El Salvador",Colombia,SLV,COL,5,0,6,0,0,0,0,0
2019,Spain,Colombia,ESP,COL,242,0,34110,0,0,0,0,0
2019,Suriname,Colombia,SUR,COL,0,0,5,0,0,0,0,0
2019,Sweden,Colombia,SWE,COL,39,0,322,0,0,0,0,0
2019,Switzerland,Colombia,CHE,COL,246,0,90,0,0,0,0,0
2019,"Trinidad and Tobago",Colombia,TTO,COL,12,0,53,0,0,0,0,0
2019,Uruguay,Colombia,URY,COL,158,0,29,0,0,0,0,0
2019,"United States of America",Colombia,USA,COL,2936,0,12570,0,0,0,0,0
2019,"Venezuela (Bolivarian Republic of)",Colombia,VEN,COL,67622,31,49,0,0,0,0,0
2019,Argentina,"Costa Rica",ARG,CRI,5,0,0,0,0,0,0,0
2019,Brazil,"Costa Rica",BRA,CRI,0,0,14,0,0,0,0,0
2019,Canada,"Costa Rica",CAN,CRI,13,0,46,0,0,0,0,0
2019,Chile,"Costa Rica",CHL,CRI,5,0,0,0,0,0,0,0
2019,France,"Costa Rica",FRA,CRI,5,0,0,0,0,0,0,0
2019,"United Kingdom of Great Britain and Northern Ireland","Costa Rica",GBR,CRI,0,0,6,0,0,0,0,0
2019,Italy,"Costa Rica",ITA,CRI,6,0,0,0,0,0,0,0
2019,Madagascar,"Costa Rica",MDG,CRI,0,0,5,0,0,0,0,0
2019,Mexico,"Costa Rica",MEX,CRI,0,0,43,0,0,0,0,0
2019,Panama,"Costa Rica",PAN,CRI,0,0,5,0,0,0,0,0
2019,Peru,"Costa Rica",PER,CRI,0,0,5,0,0,0,0,0
2019,Spain,"Costa Rica",ESP,CRI,0,0,65,0,0,0,0,0
2019,"United States of America","Costa Rica",USA,CRI,172,0,550,0,0,0,0,0
2019,Argentina,Cuba,ARG,CUB,257,0,815,0,0,0,0,0
2019,Armenia,Cuba,ARM,CUB,0,0,23,0,0,0,0,0
2019,Austria,Cuba,AUT,CUB,14,0,12,0,0,0,0,0
2019,Belgium,Cuba,BEL,CUB,9,0,0,0,0,0,0,0
2019,Bahamas,Cuba,BHS,CUB,5,0,5,0,0,0,0,0
2019,Belarus,Cuba,BLR,CUB,0,0,5,0,0,0,0,0
2019,"Bolivia (Plurinational State of)",Cuba,BOL,CUB,48,0,0,0,0,0,0,0
2019,Brazil,Cuba,BRA,CUB,238,0,14560,0,0,0,0,0
2019,Belize,Cuba,BLZ,CUB,0,0,5,0,0,0,0,0
2019,Canada,Cuba,CAN,CUB,598,0,246,0,0,0,0,0
2019,"Cayman Islands",Cuba,CYM,CUB,34,0,14,0,0,0,0,0
2019,Chile,Cuba,CHL,CUB,19,0,1449,0,0,0,0,0
2019,Colombia,Cuba,COL,CUB,73,0,85,0,0,0,0,0
2019,"Costa Rica",Cuba,CRI,CUB,380,0,1933,0,0,0,0,0
2019,Cyprus,Cuba,CYP,CUB,0,0,5,0,0,0,0,0
2019,Czechia,Cuba,CZE,CUB,46,0,25,0,0,0,0,0
2019,"Dominican Rep.",Cuba,DOM,CUB,0,0,32,0,0,0,0,0
2019,Ecuador,Cuba,ECU,CUB,214,0,177,0,0,0,0,0
2019,Ethiopia,Cuba,ETH,CUB,5,0,0,0,0,0,0,0
2019,Finland,Cuba,FIN,CUB,5,0,36,0,0,0,0,0
2019,France,Cuba,FRA,CUB,196,0,23,0,0,0,0,0
2019,"United Kingdom of Great Britain and Northern Ireland",Cuba,GBR,CUB,10,0,11,0,0,0,0,0
2019,Germany,Cuba,DEU,CUB,86,0,66,0,0,0,0,0
2019,Greece,Cuba,GRC,CUB,0,0,24,0,0,0,0,0
2019,Guatemala,Cuba,GTM,CUB,0,0,39,0,0,0,0,0
2019,Guyana,Cuba,GUY,CUB,9,0,57,0,0,0,0,0
2019,Honduras,Cuba,HND,CUB,0,0,5,0,0,0,0,0
2019,Hungary,Cuba,HUN,CUB,79,0,0,0,0,0,0,0
2019,Ireland,Cuba,IRL,CUB,5,0,0,0,0,0,0,0
2019,Italy,Cuba,ITA,CUB,238,0,105,0,0,0,0,0
2019,Lithuania,Cuba,LTU,CUB,5,0,0,0,0,0,0,0
2019,"North Macedonia",Cuba,MKD,CUB,0,0,5,0,0,0,0,0
2019,Mexico,Cuba,MEX,CUB,325,0,6746,0,0,0,0,0
2019,Montenegro,Cuba,MNE,CUB,0,0,5,0,0,0,0,0
2019,"Netherlands (Kingdom of the)",Cuba,NLD,CUB,28,0,28,0,0,0,0,0
2019,Nicaragua,Cuba,NIC,CUB,15,0,0,0,0,0,0,0
2019,Panama,Cuba,PAN,CUB,120,0,2662,0,0,0,0,0
2019,Paraguay,Cuba,PRY,CUB,109,0,617,0,0,0,0,0
2019,Peru,Cuba,PER,CUB,477,0,2693,0,0,0,0,0
2019,Poland,Cuba,POL,CUB,17,0,11,0,0,0,0,0
2019,Portugal,Cuba,PRT,CUB,5,0,12,0,0,0,0,0
2019,Romania,Cuba,ROU,CUB,0,0,5,0,0,0,0,0
2019,"El Salvador",Cuba,SLV,CUB,0,0,5,0,0,0,0,0
2019,Spain,Cuba,ESP,CUB,856,0,1645,0,0,0,0,0
2019,"Serbia and Kosovo: S/RES/1244 (1999)",Cuba,SRB,CUB,7,0,0,0,0,0,0,0
2019,"Saint Kitts and Nevis",Cuba,KNA,CUB,5,0,0,0,0,0,0,0
2019,Suriname,Cuba,SUR,CUB,36,0,1187,0,0,0,0,0
2019,Slovakia,Cuba,SVK,CUB,32,0,0,0,0,0,0,0
